record_ID,units_sold
212645,20.929181002441922
212646,23.429181002441922
212647,17.468810927298286
212648,24.148250367180417
212649,20.78323097527103
212653,20.97344293855659
212654,45.215045605944084
212657,20.361191379984565
212658,12.361191379984565
212661,136.44499178593608
212662,85.83328115927583
212663,57.25073007728043
212666,58.71311117860111
212667,79.91320773466029
212668,132.75458498845128
212671,38.22383855279686
212672,97.30405496747271
212673,67.87329298164765
212674,348.9634248675608
212675,24.81218605450169
212676,24.18820578077801
212677,96.8283948789358
212678,60.495272271558505
212679,34.50157150236133
212681,28.7889290020112
212682,43.767959129002435
212683,26.995139805868735
212686,70.5419686916401
212687,96.76921935832254
212688,23.376722883888448
212689,5.679311985571155
212691,23.285842769632907
212692,44.86471175772947
212693,39.37563338673822
212694,39.768910663176236
212695,36.677688013988536
212696,32.02774942830386
212697,83.15685935837418
212698,40.11510360665141
212699,182.38926259692724
212700,27.105941181113373
212701,31.28239640887166
212702,43.03207009691581
212703,40.798647945761374
212704,26.267030427629038
212705,31.745492970891338
212706,26.7889290020112
212707,40.66019067293641
212709,12.484284883399516
212710,27.27601871583957
212711,52.53242418915056
212712,47.634919899970505
212713,36.99822488312235
212716,25.648250367180417
212717,28.151094389923408
212718,10.727313897298433
212719,14.727313897298433
212721,75.78645529590784
212722,31.640595118411046
212723,136.89223691177122
212724,16.11471945310629
212725,11.114719453106291
212727,32.87482137063072
212728,47.058894961359144
212729,28.835682898564865
212731,33.26774068825315
212732,46.50978319064595
212734,6.3466924809470235
212735,12.484720198537609
212736,17.46344713642153
212737,252.6395044683457
212738,242.30778638419082
212739,71.61593164684616
212740,20.815068698367615
212742,81.02857173272301
212743,112.93406829298613
212744,224.5364879783373
212748,190.87491960705185
212749,97.60464819571742
212750,462.4110852090321
212751,43.74355531433221
212752,36.486073444659155
212754,123.81295075552782
212755,68.39302541078771
212756,83.74885180640516
212757,41.97169077249199
212758,54.20190125505283
212759,81.46448076175969
212760,19.625941921698384
212761,65.86199732123539
212763,12.754777363122246
212764,80.91103824421786
212765,79.98236862323824
212767,37.719787525996736
212768,42.19371412155876
212769,77.41625145926076
212772,26.403374399430145
212773,48.68216838360961
212774,29.702854062723482
212775,156.42503496965662
212776,15.342143337670958
212777,11.842143337670958
212778,46.96862065652942
212779,31.325926822558355
212782,36.84928335236579
212783,40.673037111976456
212787,159.2005903231533
212788,89.20200858608325
212789,76.21811792141835
212790,29.24639776363171
212792,70.85390433197949
212793,93.9263040928899
212794,127.5194192220529
212796,110.33433409725289
212797,215.56649599785743
212798,347.49110292431146
212799,32.72530699666145
212800,14.892856682283213
212802,90.84802695897329
212803,55.90839321371827
212805,32.58517799861909
212806,42.46778227630182
212807,49.651524779438446
212809,37.12956380640122
212812,52.865464197764176
212816,19.01952427191054
212817,39.6728903073547
212818,22.450831135837216
212819,23.27802724191069
212820,22.77802724191069
212821,36.7579986195494
212822,56.19825920470913
212823,30.1913084630233
212824,150.1301498186597
212825,17.972300904569483
212826,15.250815478081153
212828,36.844288975051704
212829,47.10960830597139
212830,30.886396243177117
212831,31.583742084052357
212832,33.049493533519694
212833,44.22060277081151
212834,30.57501163217257
212835,26.908111483946147
212837,6.019524271910541
212838,23.19896371179267
212839,19.950831135837216
212840,24.407937205234074
212843,37.455760884330076
212844,11.952808340940422
212845,118.1489440982631
212846,8.78948015992776
212849,51.12363823962133
212850,19.826522044234213
212853,38.29222085846047
212856,54.19856404953775
212857,32.45674397427463
212860,16.51952427191054
212861,57.626232120760875
212862,38.70180773453566
212863,11.778027241910687
212866,102.30585837755662
212867,57.019369064371176
212868,306.79544530122274
212869,37.88168164327436
212870,46.476815260799704
212872,64.46584601232665
212873,57.16475338145855
212874,27.886396243177117
212875,35.93262158796782
212876,41.566686104571275
212877,39.61518525261546
212879,26.229856139937517
212880,39.92528200223947
212881,39.067913853784745
212884,13.51952427191054
212885,36.1728903073547
212886,19.647364760882272
212888,22.2966641776322
212889,25.79033033792152
212890,21.378434947531556
212891,108.3956018328645
212892,14.411904724596818
212893,25.248247303896036
212896,39.566686104571275
212899,7.592432927730917
212900,14.51952427191054
212901,26.69896371179267
212902,15.333944319883287
212903,12.893267788875306
212905,31.390945386453183
212906,14.378434947531556
212907,83.31660812100776
212910,12.411904724596818
212911,22.969678008519963
212914,25.66883783499727
212915,82.74640210143558
212916,61.00493142801506
212917,41.52794696498737
