record_ID,units_sold
212645,20.189375
212646,14.275625
212647,20.809198717948718
212648,25.28226506132756
212649,22.026428893903265
212653,20.057395833333334
212654,48.879542297979796
212657,21.297968705771403
212658,11.908143339503633
212661,150.103125
212662,99.14694534632035
212663,50.20109126984127
212666,49.0382247960373
212667,86.22643984487735
212668,131.653125
212671,43.69809523809524
212672,98.596875
212673,67.5085119047619
212674,316.54375
212675,26.727946116383617
212676,20.84853459040959
212677,88.08125
212678,45.787916666666675
212679,29.92098214285714
212681,34.31850961538462
212682,44.25
212683,28.24375
212686,61.78125
212687,77.425
212688,26.249497944489722
212689,5.883782918470419
212691,21.834322066822068
212692,54.63802083333333
212693,40.13854166666667
212694,36.55625
212695,43.9
212696,32.1375
212697,80.62464285714286
212698,40.175552405783705
212699,152.325
212700,37.276401064213566
212701,26.991666666666667
212702,35.91342796092796
212703,41.28991071428571
212704,26.556667766524008
212705,40.25
212706,20.433660714285715
212707,28.3375
212709,10.128005952380953
212710,28.916666666666664
212711,59.4125
212712,52.33625
212713,44.37243055555555
212716,18.12167027417027
212717,25.325208333333332
212718,20.36875
212719,23.05625
212721,90.93571428571428
212722,29.974598214285713
212723,129.09375
212724,14.713661724305107
212725,9.890348118876455
212727,28.9630691979589
212728,46.51922648076698
212729,27.4707584538999
212731,20.05875
212732,29.775
212734,6.67625
212735,11.392708333333333
212736,12.872916666666667
212737,256.5541666666667
212738,274.75
212739,85.77425595238095
212740,23.93611111111111
212742,75.37690476190477
212743,110.39916666666667
212744,246.5625
212748,191.225
212749,81.16805555555555
212750,435.4625
212751,33.2404993964369
212752,39.90036376883229
212754,100.66625
212755,83.7875
212756,79.40625
212757,28.747708333333332
212758,65.74232142857143
212759,80.775
212760,16.41203869047619
212761,79.584375
212763,10.127083333333333
212764,82.97552083333333
212765,75.20458333333333
212767,38.243988095238095
212768,40.266979166666665
212769,96.9076388888889
212772,34.86875
212773,43.227518488455985
212774,24.366875
212775,126.42916666666666
212776,17.03632359433532
212777,10.242947935116568
212778,41.19375
212779,31.524316829004327
212782,48.889375
212783,41.87766301406927
212787,198.74625
212788,83.47354166666666
212789,74.03893894300144
212790,19.875
212792,78.65520833333333
212793,99.8875
212794,142.625
212796,83.0290340909091
212797,225.0875
212798,367.55
212799,33.643624045485204
212800,12.123607966788114
212802,109.26041666666667
212803,59.622083333333336
212805,26.996855158730163
212806,27.290608766233767
212807,51.530111607142864
212809,29.052500000000002
212812,53.4278037140126
212816,20.068745143745144
212817,46.521799242424244
212818,26.72252976190476
212819,32.96875
212820,27.75
212821,36.1625
212822,64.02541666666667
212823,28.545445526695527
212824,140.64791666666667
212825,15.697805873660652
212826,17.410404352591854
212828,38.068081085581085
212829,46.51922648076698
212830,26.734641469480383
212831,24.7240625
212832,28.7725
212833,44.187083333333334
212834,28.364925595238095
212835,26.884846468890586
212837,14.825
212838,24.046145833333334
212839,21.316546266233768
212840,22.06875
212843,38.68541666666667
212844,10.066681547619046
212845,90.81875
212846,15.794464285714287
212849,43.16875
212850,19.438984521569473
212853,25.85875
212856,60.26711247086247
212857,19.950416666666662
212860,13.211981733544233
212861,45.35456845238095
212862,40.325
212863,17.025
212866,91.8125
212867,45.71520833333334
212868,263.475
212869,54.6375
212870,43.140297619047615
212872,39.72291666666668
212873,50.934004834389896
