record_ID,units_sold
212645,20.037272334098816
212646,22.537272334098816
212647,16.549896240234375
212648,23.549896240234375
212649,21.031176924705505
212653,20.91932189464569
212654,45.43041372299194
212657,19.948949098587036
212658,11.948949098587036
212661,134.7514452934265
212662,83.96936297416687
212663,60.90477967262268
212666,57.83247947692871
212667,78.97389125823975
212668,131.31745529174805
212671,41.950382232666016
212672,97.02145910263062
212673,65.9146933555603
212674,354.6495056152344
212675,24.796013712882996
212676,31.2567777633667
212677,95.63751316070557
212678,67.90677165985107
212679,34.618430614471436
212681,33.91080856323242
212682,47.368276596069336
212683,26.22903323173523
212686,68.96284770965576
212687,95.96284770965576
212688,22.974913597106934
212689,6.626917600631714
212691,23.743377834558487
212692,44.127079010009766
212693,39.531176924705505
212694,47.594125747680664
212695,44.450382232666016
212696,37.450382232666016
212697,82.79976379871368
212698,39.78364133834839
212699,137.65921783447266
212700,28.092692494392395
212701,31.41932189464569
212702,42.922492027282715
212703,42.922492027282715
212704,27.092692494392395
212705,34.74949645996094
212706,31.910808563232422
212707,45.87640380859375
212709,12.235180795192719
212710,34.42002487182617
212711,54.710039138793945
212712,47.46284770965576
212713,36.34242081642151
212716,25.049896240234375
212717,26.9701988697052
212718,10.94078916311264
212719,14.94078916311264
212721,75.30838769674301
212722,31.584532529115677
212723,117.51981353759766
212724,16.01991969347
212725,11.019919693470001
212727,32.79180097579956
212728,47.753209829330444
212729,28.796013712882996
212731,37.91080856323242
212732,50.918935775756836
212734,6.2351807951927185
212735,12.032238602638245
212736,16.532238602638245
212737,248.4005651473999
212738,230.6707992553711
212739,74.68199062347412
212740,21.381321907043457
212742,80.98769116401672
212743,113.99675863981247
212744,222.50850677490234
212748,185.6028118133545
212749,93.13751316070557
212750,428.6015319824219
212751,42.99512243270874
212752,34.99512243270874
212754,118.59247779846191
212755,86.40789604187012
212756,61.828234910964966
212757,46.87640380859375
212758,55.14302635192871
212759,91.30420684814453
212760,18.561782836914062
212761,76.61011505126953
212763,12.44078916311264
212764,78.96936297416687
212765,78.70074367523193
212767,37.9701988697052
212768,44.73418712615967
212769,76.80838769674301
212772,30.950382232666016
212773,48.253209829330444
212774,29.584532529115677
212775,105.73482131958008
212776,15.296013712882996
212777,11.796013712882996
212778,47.93041372299194
212779,32.79180097579956
212782,41.918935775756836
212783,44.418935775756836
212787,155.03679704666138
212788,87.46936297416687
212789,80.46936297416687
212790,32.86308479309082
212792,71.98769116401672
212793,93.7750631570816
212794,125.81745529174805
212796,108.93714475631714
212797,173.49214935302734
212798,303.99017333984375
212799,32.796013712882996
212800,14.796013712882996
212802,89.63751316070557
212803,63.406771659851074
212805,37.74949645996094
212806,47.918935775756836
212807,51.918935775756836
212809,36.72903323173523
212812,52.34242081642151
212816,18.803765058517456
212817,39.066691637039185
212818,20.049896240234375
212819,23.44078916311264
212820,22.94078916311264
212821,42.950382232666016
212822,56.23518079519272
212823,30.084532529115677
212824,143.15921783447266
212825,17.87505006790161
212826,14.948949098587036
212828,36.27571964263916
212829,47.753209829330444
212830,30.796013712882996
212831,35.91080856323242
212832,37.41080856323242
212833,44.41080856323242
212834,30.474913597106934
212835,26.474913597106934
212837,5.803765058517456
212838,23.743377834558487
212839,17.549896240234375
212840,32.950382232666016
212843,37.531176924705505
212844,11.94078916311264
212845,81.57395553588867
212846,9.104349374771118
212849,52.272403717041016
212850,19.51991969347
212853,41.918935775756836
212856,53.34242081642151
212857,32.474913597106934
212860,15.549896240234375
212861,57.58634853363037
212862,37.4701988697052
212863,11.94078916311264
212866,100.81745529174805
212867,57.68850088119507
212868,267.9676513671875
212869,39.27571964263916
212870,48.37651801109314
212872,62.406771659851074
212873,58.253209829330444
212874,27.796013712882996
212875,43.418935775756836
212876,45.418935775756836
212877,41.91080856323242
212879,26.23518079519272
212880,48.42002487182617
212881,38.532238602638245
212884,13.303765058517456
212885,35.127079010009766
212886,18.22903323173523
212888,22.44078916311264
212889,25.73518079519272
212890,21.44078916311264
212891,77.89280700683594
212892,13.948949098587036
212893,26.592692494392395
212896,46.87640380859375
212899,8.626917600631714
